num_participants,ALAND,region,individuals_income_below_185_percent_poverty_level,total_snap_recipient_households_white,total_snap_recipient_households_black_or_african_american,total_snap_recipient_households_american_indian_and_alaska_native,total_snap_recipient_households_asian,total_snap_recipient_households_native_hawaiian_and_other_pacific_islander,total_snap_recipient_households_hispanic_or_latino_origin,total_population_non_hispanic_or_latino_origin,total_lep_households
14,27199519,South,986,204,0,0,0,0,0,210,44
10,27199519,South,986,204,0,0,0,0,0,210,44
9,27199519,South,986,204,0,0,0,0,0,210,44
16,27199519,South,986,204,0,0,0,0,0,210,44
13,27199519,South,986,204,0,0,0,0,0,210,44
15,27199519,South,986,204,0,0,0,0,0,210,44
6,27199519,South,986,204,0,0,0,0,0,210,44
5,27199519,South,986,204,0,0,0,0,0,210,44
8,27199519,South,986,204,0,0,0,0,0,210,44
6,27199519,South,986,204,0,0,0,0,0,210,44
8,27199519,South,986,204,0,0,0,0,0,210,44
12,62651581,Northwest,1523,105,0,0,0,0,52,105,132
10,62651581,Northwest,1523,105,0,0,0,0,52,105,132
9,62651581,Northwest,1523,105,0,0,0,0,52,105,132
9,62651581,Northwest,1523,105,0,0,0,0,52,105,132
9,62651581,Northwest,1523,105,0,0,0,0,52,105,132
7,62651581,Northwest,1523,105,0,0,0,0,52,105,132
6,62651581,Northwest,1523,105,0,0,0,0,52,105,132
8,62651581,Northwest,1523,105,0,0,0,0,52,105,132
2,1525999,Northeast,2395,118,0,0,0,0,242,75,207
12,1525999,Northeast,2395,118,0,0,0,0,242,75,207
20,1752587,Northeast,2385,197,274,0,0,0,111,370,118
17,2526266,Northeast,3024,174,146,0,11,0,246,204,343
7,675743,Northeast,1737,0,528,0,0,0,18,510,0
4,1598487,Northeast,2720,0,499,0,0,0,0,537,0
17,6431066,West,687,204,0,0,0,0,0,204,0
17,6431066,West,687,204,0,0,0,0,0,204,0
18,6431066,West,687,204,0,0,0,0,0,204,0
10,6431066,West,687,204,0,0,0,0,0,204,0
16,6431066,West,687,204,0,0,0,0,0,204,0
16,6431066,West,687,204,0,0,0,0,0,204,0
19,6431066,West,687,204,0,0,0,0,0,204,0
16,6431066,West,687,204,0,0,0,0,0,204,0
13,6431066,West,687,204,0,0,0,0,0,204,0
16,6431066,West,687,204,0,0,0,0,0,204,0
10,6431066,West,687,204,0,0,0,0,0,204,0
15,6431066,West,687,204,0,0,0,0,0,204,0
15,6431066,West,687,204,0,0,0,0,0,204,0
16,6431066,West,687,204,0,0,0,0,0,204,0
15,6431066,West,687,204,0,0,0,0,0,204,0
15,6431066,West,687,204,0,0,0,0,0,204,0
16,6431066,West,687,204,0,0,0,0,0,204,0
13,825772,Northwest,1054,295,118,0,21,0,10,436,53
12,825772,Northwest,1054,295,118,0,21,0,10,436,53
11,825772,Northwest,1054,295,118,0,21,0,10,436,53
14,825772,Northwest,1054,295,118,0,21,0,10,436,53
14,825772,Northwest,1054,295,118,0,21,0,10,436,53
13,825772,Northwest,1054,295,118,0,21,0,10,436,53
14,825772,Northwest,1054,295,118,0,21,0,10,436,53
14,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
19,825772,Northwest,1054,295,118,0,21,0,10,436,53
16,825772,Northwest,1054,295,118,0,21,0,10,436,53
19,825772,Northwest,1054,295,118,0,21,0,10,436,53
18,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
12,1968582,Northeast,1102,0,320,0,11,0,0,331,42
19,9866160,Northeast,1126,227,29,0,0,0,178,141,88
19,9866160,Northeast,1126,227,29,0,0,0,178,141,88
19,9866160,Northeast,1126,227,29,0,0,0,178,141,88
19,9866160,Northeast,1126,227,29,0,0,0,178,141,88
19,9866160,Northeast,1126,227,29,0,0,0,178,141,88
19,9866160,Northeast,1126,227,29,0,0,0,178,141,88
29,541526,Northeast,1824,89,27,0,0,0,169,38,237
24,541526,Northeast,1824,89,27,0,0,0,169,38,237
24,541526,Northeast,1824,89,27,0,0,0,169,38,237
22,541526,Northeast,1824,89,27,0,0,0,169,38,237
25,541526,Northeast,1824,89,27,0,0,0,169,38,237
23,541526,Northeast,1824,89,27,0,0,0,169,38,237
29,541526,Northeast,1824,89,27,0,0,0,169,38,237
25,541526,Northeast,1824,89,27,0,0,0,169,38,237
28,541526,Northeast,1824,89,27,0,0,0,169,38,237
28,541526,Northeast,1824,89,27,0,0,0,169,38,237
28,541526,Northeast,1824,89,27,0,0,0,169,38,237
29,541526,Northeast,1824,89,27,0,0,0,169,38,237
23,541526,Northeast,1824,89,27,0,0,0,169,38,237
25,541526,Northeast,1824,89,27,0,0,0,169,38,237
22,541526,Northeast,1824,89,27,0,0,0,169,38,237
24,541526,Northeast,1824,89,27,0,0,0,169,38,237
22,541526,Northeast,1824,89,27,0,0,0,169,38,237
24,541526,Northeast,1824,89,27,0,0,0,169,38,237
25,541526,Northeast,1824,89,27,0,0,0,169,38,237
25,541526,Northeast,1824,89,27,0,0,0,169,38,237
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,3934753,Northeast,797,75,18,0,0,0,72,43,109
17,3934753,Northeast,797,75,18,0,0,0,72,43,109
17,3934753,Northeast,797,75,18,0,0,0,72,43,109
17,3934753,Northeast,797,75,18,0,0,0,72,43,109
17,3934753,Northeast,797,75,18,0,0,0,72,43,109
17,3934753,Northeast,797,75,18,0,0,0,72,43,109
17,3934753,Northeast,797,75,18,0,0,0,72,43,109
17,3934753,Northeast,797,75,18,0,0,0,72,43,109
17,3934753,Northeast,797,75,18,0,0,0,72,43,109
21,796897,Northeast,1612,91,77,9,9,0,150,85,239
21,796897,Northeast,1612,91,77,9,9,0,150,85,239
21,796897,Northeast,1612,91,77,9,9,0,150,85,239
21,796897,Northeast,1612,91,77,9,9,0,150,85,239
21,796897,Northeast,1612,91,77,9,9,0,150,85,239
21,796897,Northeast,1612,91,77,9,9,0,150,85,239
21,796897,Northeast,1612,91,77,9,9,0,150,85,239
21,796897,Northeast,1612,91,77,9,9,0,150,85,239
25,796897,Northeast,1612,91,77,9,9,0,150,85,239
25,796897,Northeast,1612,91,77,9,9,0,150,85,239
25,796897,Northeast,1612,91,77,9,9,0,150,85,239
25,796897,Northeast,1612,91,77,9,9,0,150,85,239
25,796897,Northeast,1612,91,77,9,9,0,150,85,239
25,796897,Northeast,1612,91,77,9,9,0,150,85,239
25,796897,Northeast,1612,91,77,9,9,0,150,85,239
25,796897,Northeast,1612,91,77,9,9,0,150,85,239
26,796897,Northeast,1612,91,77,9,9,0,150,85,239
26,796897,Northeast,1612,91,77,9,9,0,150,85,239
26,796897,Northeast,1612,91,77,9,9,0,150,85,239
26,796897,Northeast,1612,91,77,9,9,0,150,85,239
26,796897,Northeast,1612,91,77,9,9,0,150,85,239
26,796897,Northeast,1612,91,77,9,9,0,150,85,239
26,796897,Northeast,1612,91,77,9,9,0,150,85,239
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
10,1477788,Northeast,1773,137,387,20,10,0,90,488,98
12,4240130,Northwest,1269,211,125,0,0,0,64,276,10
12,4240130,Northwest,1269,211,125,0,0,0,64,276,10
12,4240130,Northwest,1269,211,125,0,0,0,64,276,10
12,4240130,Northwest,1269,211,125,0,0,0,64,276,10
11,4240130,Northwest,1269,211,125,0,0,0,64,276,10
12,4240130,Northwest,1269,211,125,0,0,0,64,276,10
12,4240130,Northwest,1269,211,125,0,0,0,64,276,10
15,3120772,South,1304,0,424,0,0,0,0,424,9
13,4240130,Northwest,1269,211,125,0,0,0,64,276,10
12,4240130,Northwest,1269,211,125,0,0,0,64,276,10
13,4240130,Northwest,1269,211,125,0,0,0,64,276,10
14,4240130,Northwest,1269,211,125,0,0,0,64,276,10
14,4240130,Northwest,1269,211,125,0,0,0,64,276,10
14,4240130,Northwest,1269,211,125,0,0,0,64,276,10
13,4240130,Northwest,1269,211,125,0,0,0,64,276,10
7,3129445,Northeast,689,64,6,0,7,0,0,77,0
7,3129445,Northeast,689,64,6,0,7,0,0,77,0
10,3129445,Northeast,689,64,6,0,7,0,0,77,0
6,3129445,Northeast,689,64,6,0,7,0,0,77,0
9,3129445,Northeast,689,64,6,0,7,0,0,77,0
9,3129445,Northeast,689,64,6,0,7,0,0,77,0
18,3129445,Northeast,689,64,6,0,7,0,0,77,0
5,3129445,Northeast,689,64,6,0,7,0,0,77,0
18,3129445,Northeast,689,64,6,0,7,0,0,77,0
16,3129445,Northeast,689,64,6,0,7,0,0,77,0
16,3129445,Northeast,689,64,6,0,7,0,0,77,0
18,3129445,Northeast,689,64,6,0,7,0,0,77,0
18,3129445,Northeast,689,64,6,0,7,0,0,77,0
5,12306837,Northwest,2071,393,41,0,0,0,91,454,105
5,12306837,Northwest,2071,393,41,0,0,0,91,454,105
8,12306837,Northwest,2071,393,41,0,0,0,91,454,105
7,12306837,Northwest,2071,393,41,0,0,0,91,454,105
7,12306837,Northwest,2071,393,41,0,0,0,91,454,105
5,12306837,Northwest,2071,393,41,0,0,0,91,454,105
8,12306837,Northwest,2071,393,41,0,0,0,91,454,105
18,21720757,East,1347,188,0,0,0,0,12,193,0
8,34590532,South,1588,458,60,0,0,0,0,557,0
8,34590532,South,1588,458,60,0,0,0,0,557,0
8,34590532,South,1588,458,60,0,0,0,0,557,0
8,34590532,South,1588,458,60,0,0,0,0,557,0
8,34590532,South,1588,458,60,0,0,0,0,557,0
8,34590532,South,1588,458,60,0,0,0,0,557,0
8,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
13,34590532,South,1588,458,60,0,0,0,0,557,0
13,34590532,South,1588,458,60,0,0,0,0,557,0
13,34590532,South,1588,458,60,0,0,0,0,557,0
13,34590532,South,1588,458,60,0,0,0,0,557,0
13,34590532,South,1588,458,60,0,0,0,0,557,0
13,34590532,South,1588,458,60,0,0,0,0,557,0
18,1212594,East,1551,180,287,0,0,0,7,495,5
18,1212594,East,1551,180,287,0,0,0,7,495,5
15,1212594,East,1551,180,287,0,0,0,7,495,5
21,1212594,East,1551,180,287,0,0,0,7,495,5
13,1212594,East,1551,180,287,0,0,0,7,495,5
17,1212594,East,1551,180,287,0,0,0,7,495,5
27,2807348,Northwest,801,204,0,0,0,0,7,204,52
26,2807348,Northwest,801,204,0,0,0,0,7,204,52
25,2807348,Northwest,801,204,0,0,0,0,7,204,52
27,2807348,Northwest,801,204,0,0,0,0,7,204,52
28,2807348,Northwest,801,204,0,0,0,0,7,204,52
25,2807348,Northwest,801,204,0,0,0,0,7,204,52
20,2807348,Northwest,801,204,0,0,0,0,7,204,52
20,2807348,Northwest,801,204,0,0,0,0,7,204,52
20,2807348,Northwest,801,204,0,0,0,0,7,204,52
20,2807348,Northwest,801,204,0,0,0,0,7,204,52
19,2807348,Northwest,801,204,0,0,0,0,7,204,52
19,2807348,Northwest,801,204,0,0,0,0,7,204,52
23,12898186,Northwest,1761,153,215,0,0,0,75,310,83
21,12898186,Northwest,1761,153,215,0,0,0,75,310,83
23,12898186,Northwest,1761,153,215,0,0,0,75,310,83
23,12898186,Northwest,1761,153,215,0,0,0,75,310,83
17,12898186,Northwest,1761,153,215,0,0,0,75,310,83
22,12898186,Northwest,1761,153,215,0,0,0,75,310,83
17,12898186,Northwest,1761,153,215,0,0,0,75,310,83
20,12898186,Northwest,1761,153,215,0,0,0,75,310,83
28,12898186,Northwest,1761,153,215,0,0,0,75,310,83
22,12898186,Northwest,1761,153,215,0,0,0,75,310,83
26,12898186,Northwest,1761,153,215,0,0,0,75,310,83
25,12898186,Northwest,1761,153,215,0,0,0,75,310,83
18,12898186,Northwest,1761,153,215,0,0,0,75,310,83
24,12898186,Northwest,1761,153,215,0,0,0,75,310,83
19,12898186,Northwest,1761,153,215,0,0,0,75,310,83
20,12898186,Northwest,1761,153,215,0,0,0,75,310,83
31,12898186,Northwest,1761,153,215,0,0,0,75,310,83
27,12898186,Northwest,1761,153,215,0,0,0,75,310,83
30,12898186,Northwest,1761,153,215,0,0,0,75,310,83
26,12898186,Northwest,1761,153,215,0,0,0,75,310,83
21,12898186,Northwest,1761,153,215,0,0,0,75,310,83
23,12898186,Northwest,1761,153,215,0,0,0,75,310,83
17,12898186,Northwest,1761,153,215,0,0,0,75,310,83
19,12898186,Northwest,1761,153,215,0,0,0,75,310,83
17,24275185,South,1714,97,138,0,0,0,9,226,0
17,24275185,South,1714,97,138,0,0,0,9,226,0
18,24275185,South,1714,97,138,0,0,0,9,226,0
18,24275185,South,1714,97,138,0,0,0,9,226,0
16,24275185,South,1714,97,138,0,0,0,9,226,0
17,24275185,South,1714,97,138,0,0,0,9,226,0
18,24275185,South,1714,97,138,0,0,0,9,226,0
18,24275185,South,1714,97,138,0,0,0,9,226,0
18,24275185,South,1714,97,138,0,0,0,9,226,0
12,34590532,South,1588,458,60,0,0,0,0,557,0
12,34590532,South,1588,458,60,0,0,0,0,557,0
12,34590532,South,1588,458,60,0,0,0,0,557,0
12,34590532,South,1588,458,60,0,0,0,0,557,0
12,34590532,South,1588,458,60,0,0,0,0,557,0
12,34590532,South,1588,458,60,0,0,0,0,557,0
12,34590532,South,1588,458,60,0,0,0,0,557,0
9,34590532,South,1588,458,60,0,0,0,0,557,0
9,34590532,South,1588,458,60,0,0,0,0,557,0
9,34590532,South,1588,458,60,0,0,0,0,557,0
9,34590532,South,1588,458,60,0,0,0,0,557,0
9,34590532,South,1588,458,60,0,0,0,0,557,0
9,34590532,South,1588,458,60,0,0,0,0,557,0
9,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
10,34590532,South,1588,458,60,0,0,0,0,557,0
19,24275185,South,1714,97,138,0,0,0,9,226,0
20,24275185,South,1714,97,138,0,0,0,9,226,0
17,24275185,South,1714,97,138,0,0,0,9,226,0
17,24275185,South,1714,97,138,0,0,0,9,226,0
16,24275185,South,1714,97,138,0,0,0,9,226,0
20,24275185,South,1714,97,138,0,0,0,9,226,0
18,24275185,South,1714,97,138,0,0,0,9,226,0
19,24275185,South,1714,97,138,0,0,0,9,226,0
20,24275185,South,1714,97,138,0,0,0,9,226,0
11,998832,Northeast,2178,0,658,0,0,0,0,658,0
17,47342003,South,1714,565,87,0,0,0,26,626,0
24,3120772,South,1304,0,424,0,0,0,0,424,9
19,351050,Northeast,2243,286,0,0,0,0,433,0,608
18,351050,Northeast,2243,286,0,0,0,0,433,0,608
20,351050,Northeast,2243,286,0,0,0,0,433,0,608
22,351050,Northeast,2243,286,0,0,0,0,433,0,608
20,351050,Northeast,2243,286,0,0,0,0,433,0,608
20,351050,Northeast,2243,286,0,0,0,0,433,0,608
19,351050,Northeast,2243,286,0,0,0,0,433,0,608
19,351050,Northeast,2243,286,0,0,0,0,433,0,608
22,351050,Northeast,2243,286,0,0,0,0,433,0,608
21,351050,Northeast,2243,286,0,0,0,0,433,0,608
22,351050,Northeast,2243,286,0,0,0,0,433,0,608
22,351050,Northeast,2243,286,0,0,0,0,433,0,608
22,351050,Northeast,2243,286,0,0,0,0,433,0,608
21,351050,Northeast,2243,286,0,0,0,0,433,0,608
23,351050,Northeast,2243,286,0,0,0,0,433,0,608
23,351050,Northeast,2243,286,0,0,0,0,433,0,608
22,351050,Northeast,2243,286,0,0,0,0,433,0,608
22,351050,Northeast,2243,286,0,0,0,0,433,0,608
23,351050,Northeast,2243,286,0,0,0,0,433,0,608
23,351050,Northeast,2243,286,0,0,0,0,433,0,608
23,351050,Northeast,2243,286,0,0,0,0,433,0,608
26,163180,Northeast,1163,42,7,0,0,0,143,13,179
30,163180,Northeast,1163,42,7,0,0,0,143,13,179
31,163180,Northeast,1163,42,7,0,0,0,143,13,179
30,163180,Northeast,1163,42,7,0,0,0,143,13,179
30,163180,Northeast,1163,42,7,0,0,0,143,13,179
30,163180,Northeast,1163,42,7,0,0,0,143,13,179
31,163180,Northeast,1163,42,7,0,0,0,143,13,179
8,17484308,South,688,149,0,0,0,0,8,149,32
11,17484308,South,688,149,0,0,0,0,8,149,32
11,17484308,South,688,149,0,0,0,0,8,149,32
11,17484308,South,688,149,0,0,0,0,8,149,32
4,19782840,South,1315,225,44,9,0,0,0,278,39
8,243893617,South,1351,117,116,0,0,0,0,233,9
3,16835310,South,1057,249,0,0,0,0,0,278,9
3,16835310,South,1057,249,0,0,0,0,0,278,9
4,16835310,South,1057,249,0,0,0,0,0,278,9
6,16835310,South,1057,249,0,0,0,0,0,278,9
5,16835310,South,1057,249,0,0,0,0,0,278,9
3,16835310,South,1057,249,0,0,0,0,0,278,9
10,10378500,South,1043,218,32,0,0,0,0,250,0
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
16,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
18,45638594,Northwest,973,165,4,0,3,0,13,162,11
16,45638594,Northwest,973,165,4,0,3,0,13,162,11
18,45638594,Northwest,973,165,4,0,3,0,13,162,11
16,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
18,45638594,Northwest,973,165,4,0,3,0,13,162,11
18,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
18,45638594,Northwest,973,165,4,0,3,0,13,162,11
16,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
16,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
13,284307949,Northwest,1304,199,27,0,3,0,78,182,51
13,284307949,Northwest,1304,199,27,0,3,0,78,182,51
15,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
12,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
13,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
15,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
13,284307949,Northwest,1304,199,27,0,3,0,78,182,51
13,284307949,Northwest,1304,199,27,0,3,0,78,182,51
14,284307949,Northwest,1304,199,27,0,3,0,78,182,51
16,45638594,Northwest,973,165,4,0,3,0,13,162,11
17,45638594,Northwest,973,165,4,0,3,0,13,162,11
15,45638594,Northwest,973,165,4,0,3,0,13,162,11
16,45638594,Northwest,973,165,4,0,3,0,13,162,11
15,45638594,Northwest,973,165,4,0,3,0,13,162,11
15,45638594,Northwest,973,165,4,0,3,0,13,162,11
20,2060937,East,492,77,12,14,0,0,0,110,0
18,2060937,East,492,77,12,14,0,0,0,110,0
20,2060937,East,492,77,12,14,0,0,0,110,0
20,2060937,East,492,77,12,14,0,0,0,110,0
16,2060937,East,492,77,12,14,0,0,0,110,0
20,2060937,East,492,77,12,14,0,0,0,110,0
16,144707169,Northwest,513,120,0,0,0,0,0,126,0
15,144707169,Northwest,513,120,0,0,0,0,0,126,0
14,144707169,Northwest,513,120,0,0,0,0,0,126,0
15,144707169,Northwest,513,120,0,0,0,0,0,126,0
16,144707169,Northwest,513,120,0,0,0,0,0,126,0
12,144707169,Northwest,513,120,0,0,0,0,0,126,0
14,144707169,Northwest,513,120,0,0,0,0,0,126,0
18,1637498,East,1809,293,145,0,0,0,0,553,7
18,1637498,East,1809,293,145,0,0,0,0,553,7
18,1637498,East,1809,293,145,0,0,0,0,553,7
7,3230026,South,1179,133,119,0,0,0,0,252,0
17,190475957,West,647,159,6,0,0,0,0,165,0
22,190475957,West,647,159,6,0,0,0,0,165,0
18,3205032,East,911,168,53,0,0,0,0,221,11
18,3205032,East,911,168,53,0,0,0,0,221,11
18,3205032,East,911,168,53,0,0,0,0,221,11
18,3205032,East,911,168,53,0,0,0,0,221,11
16,3205032,East,911,168,53,0,0,0,0,221,11
16,3205032,East,911,168,53,0,0,0,0,221,11
16,3205032,East,911,168,53,0,0,0,0,221,11
22,3205032,East,911,168,53,0,0,0,0,221,11
22,3205032,East,911,168,53,0,0,0,0,221,11
20,3205032,East,911,168,53,0,0,0,0,221,11
20,3205032,East,911,168,53,0,0,0,0,221,11
20,3205032,East,911,168,53,0,0,0,0,221,11
20,3205032,East,911,168,53,0,0,0,0,221,11
17,190475957,West,647,159,6,0,0,0,0,165,0
17,190475957,West,647,159,6,0,0,0,0,165,0
12,653144,Northeast,1093,0,371,0,0,0,0,403,0
8,3582147,Northwest,1282,292,18,0,0,0,41,292,0
4,816273,Northeast,2229,0,722,28,0,0,0,750,48
29,653926,Northeast,755,14,153,0,0,0,14,153,0
29,653926,Northeast,755,14,153,0,0,0,14,153,0
29,653926,Northeast,755,14,153,0,0,0,14,153,0
29,653926,Northeast,755,14,153,0,0,0,14,153,0
29,653926,Northeast,755,14,153,0,0,0,14,153,0
29,653926,Northeast,755,14,153,0,0,0,14,153,0
29,653926,Northeast,755,14,153,0,0,0,14,153,0
29,653926,Northeast,755,14,153,0,0,0,14,153,0
13,8491045,West,1615,284,0,0,0,0,0,284,0
14,8491045,West,1615,284,0,0,0,0,0,284,0
25,653926,Northeast,755,14,153,0,0,0,14,153,0
25,653926,Northeast,755,14,153,0,0,0,14,153,0
25,653926,Northeast,755,14,153,0,0,0,14,153,0
25,653926,Northeast,755,14,153,0,0,0,14,153,0
25,653926,Northeast,755,14,153,0,0,0,14,153,0
25,653926,Northeast,755,14,153,0,0,0,14,153,0
25,653926,Northeast,755,14,153,0,0,0,14,153,0
25,653926,Northeast,755,14,153,0,0,0,14,153,0
17,8491045,West,1615,284,0,0,0,0,0,284,0
23,653926,Northeast,755,14,153,0,0,0,14,153,0
23,653926,Northeast,755,14,153,0,0,0,14,153,0
23,653926,Northeast,755,14,153,0,0,0,14,153,0
23,653926,Northeast,755,14,153,0,0,0,14,153,0
23,653926,Northeast,755,14,153,0,0,0,14,153,0
23,653926,Northeast,755,14,153,0,0,0,14,153,0
23,653926,Northeast,755,14,153,0,0,0,14,153,0
23,653926,Northeast,755,14,153,0,0,0,14,153,0
16,519497665,South,838,184,0,0,0,0,0,184,7
17,519497665,South,838,184,0,0,0,0,0,184,7
12,519497665,South,838,184,0,0,0,0,0,184,7
15,519497665,South,838,184,0,0,0,0,0,184,7
16,519497665,South,838,184,0,0,0,0,0,184,7
15,519497665,South,838,184,0,0,0,0,0,184,7
15,519497665,South,838,184,0,0,0,0,0,184,7
14,519497665,South,838,184,0,0,0,0,0,184,7
13,519497665,South,838,184,0,0,0,0,0,184,7
15,519497665,South,838,184,0,0,0,0,0,184,7
14,519497665,South,838,184,0,0,0,0,0,184,7
15,519497665,South,838,184,0,0,0,0,0,184,7
12,519497665,South,838,184,0,0,0,0,0,184,7
14,519497665,South,838,184,0,0,0,0,0,184,7
15,519497665,South,838,184,0,0,0,0,0,184,7
19,519497665,South,838,184,0,0,0,0,0,184,7
17,519497665,South,838,184,0,0,0,0,0,184,7
16,519497665,South,838,184,0,0,0,0,0,184,7
14,519497665,South,838,184,0,0,0,0,0,184,7
18,519497665,South,838,184,0,0,0,0,0,184,7
33,653926,Northeast,755,14,153,0,0,0,14,153,0
33,653926,Northeast,755,14,153,0,0,0,14,153,0
33,653926,Northeast,755,14,153,0,0,0,14,153,0
